item_id|title|subtitle|categories|author_name|image_url|description
B01B3VMCI2|The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal)|Kindle Edition|[  'Children\'s eBooks']|Kelly Barnhill|https://m.media-amazon.com/images/I/51o5jTRzQ8L._SY346_.jpg|[From School Library Journal, 'Gr 4–6—Once a year in the Protectorate there is a Day of Sacrifice. The youngest baby is taken by the Elders and left in the forest to die, thus appeasing the witch who threatens to destroy the village if not obeyed. Unbeknownst to the people, Xan, the witch of the forest, is kind and compassionate. When she discovers the first baby left as a sacrifice, she has no idea why it has been abandoned. She rescues the infants, feeds each one starlight, and delivers the sh
B00FH1ZO3U|Scrapyard Ship (Scrapyard Ship series Book 1)|Kindle Edition|[  Science Fiction & Fantasy]|Mark Wayne McGinnis|https://m.media-amazon.com/images/I/51L5wY28c9L.jpg|[]
B07NYFXV9W|Irresistible: A Small Town Single Dad Romance (Cloverleigh Farms Series Book 1)|Kindle Edition|[  Romance]|Melanie Harlow||"[Review, '""', 'Sexy, heartfelt--did I mention sexy?', 'With the perfect touch of the forbidden,', 'Melanie Harlow has outdone herself with single dad Mack and Frannie\'s story!', '""--', 'Ilsa Madden-Mills, Wall Street Journal bestselling author', Irresistible has, everything I love in a romance, ;, 'a hero to swoon over, enough steam to power a marine filled sauna, and just enough humor to balance out the heartbreak', '. Melanie Harlow never fails to deliver a beautifully crafted, emotional stor"
B00IHZS39A|Yes Please|Kindle Edition|[  Biographies & Memoirs]|Amy Poehler||[Review, “, Yes Please, is a great story…because it is self-damning and hopeful at the same time.” --, Los Angeles Times, “Pure charm” --, People, '“Poehler is very funny, so the jokes are very good…Poehler is very wise, so her advice is on point.” -- Slate“Delightful...Poehler is frank and funny throughout [', Yes Please, '], as is her nature, but her writing unearths a wise narrator who’s seen some of the worst of life and come out the other side unscathed…Can we get more from Amy Poehler? Yes
B00DGZKJAW|Dark Wolf (The Dark Book 25)|Kindle Edition|[  Literature & Fiction]|Christine Feehan||[Review, Praise for Christine Feehan and her Carpathian novels, '“The queen of paranormal romance! The one who started it all! The erotic, gripping series that has defined an entire genre. I love everything she does.”—J. R. Ward, #1', New York Times, 'bestselling author “After Bram Stoker, Anne Rice and Joss Whedon (who created the venerated', Buffy the Vampire Slayer, '), Christine Feehan is the person most credited with popularizing the neck gripper.”—', Time, '“Feehan has a knack for bringing
B0074VTHQ6|The Last Boyfriend (The Inn Boonsboro Trilogy Book 2)|Kindle Edition|[  Literature & Fiction]|Nora Roberts|https://m.media-amazon.com/images/I/41fwJ+wuJEL._SY346_.jpg|[Review, '“[Roberts] writes a great story with likeable characters so warm and real—nobody does it better.”—', New York, Journal of Books, “Roberts opens, her, 'heart and invites the die-hard romantics to stick around and snuggle with this poignant tale about trust, commitment, and optimism.”—', USA, Today, '“No one writes relationships as well as Ms. Roberts, with the subtleties and quirkiness of the give-and-take of friendship and romance.”—Fresh Fiction', About the Author, Nora Roberts, is th
B0833JCPH5|The Girl in Cabin 13 (Emma Griffin® FBI Mystery Book 1)|Kindle Edition|[  Literature & Fiction]|A.J. Rivers|https://m.media-amazon.com/images/I/51fETL588UL.jpg|[]
B07TCYXBGN|The Water Keeper (A Murphy Shepherd Novel Book 1)|Kindle Edition|[  Religion & Spirituality]|Charles Martin|https://m.media-amazon.com/images/I/41WyCAniUjL.jpg|[About the Author, Charles Martin is a, New York Times, 'bestselling author of more than 10 novels, including his most recent book, WATER FROM MY HEART. His work is available in 17 languages. He lives in Jacksonville, Florida, with his wife and their three sons.', --This text refers to an out of print or unavailable edition of this title.]
B01N7KMS7X|The Radium Girls: The Dark Story of America's Shining Women|Kindle Edition|[  History]|Kate Moore|https://m.media-amazon.com/images/I/51wAESB15cL._SY346_.jpg|"[Review, '“Radium Girls seduced us with its inventive aesthetic, its narrative mastery from start to finish and the strength of its purpose. It\'s moving, it\'s poetic and political, it\'s Cy."" -- Séverine Vidal, president of the jury, BD Lectors.com Prize', --This text refers to an alternate, kindle_edition, edition., Review, '""A perfect blend of the historical, the scientific, and the personal, this richly detailed book sheds a whole new light on this unique element and the role it played in c"
B005LHQWD6|Someone Else’s Daughter: Book I (A Miranda's Rights Mystery 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|Linsey Lanier|https://m.media-amazon.com/images/I/51a0R6NR2mL.jpg|"[Review, '""A spell-binding thriller.""', 'Charles Ray\'s Ramblings', '""Miranda and Wade are in perfect sync.""', 'Devi Nair, Views She Writes', A selection of comments from Amazon reviewers, ': ""This is the absolute best book I\'ve read in ages!"" ""It held my interest from the first paragraph to the last. Looking forward to more books."" ""Gripping and dramatic, the characters were written very realistically and had you rooting for them. The more into the book I got, the faster I was turning the page"
B005Z1RRUU|Open Minds (Mindjack Book 1)|Kindle Edition|[  Teen & Young Adult]|Susan Kaye Quinn|https://m.media-amazon.com/images/I/51CZppmueKL.jpg|"[Review, '""Wow - just when I was getting a little bored of YA a book like this comes along and just wows me back! ... I was holding my breath right up until the last page."" -', 'Mel\'s Random Reviews', '""Wow oh Wow! I just inhaled this book. Quinn is an amazing author with an even more amazing imagination. In some ways Kira reminds me a lot of Katniss from the Hunger Games series."" -', TwiMom101 Book Blog, '""I\'m not entirely sure Susan Kaye Quinn didn\'t jack into my mind herself to make me fal"
B00K9NWRFE|The Andy Cohen Diaries: A Deep Look at a Shallow Year|Kindle Edition|[  Arts & Photography]|Andy Cohen|https://m.media-amazon.com/images/I/51yUMDEer6L.jpg|[Excerpt. © Reprinted by permission. All rights reserved., Introduction, 'In July of 1989, I was a wide-eyed twenty-one-year-old intern at CBS News in week three of a love affair with New York City that rages on to this day. A pop culture obsessive, I got deeply sucked into the summer media firestorm surrounding the publication of', The Andy Warhol Diaries, '. I couldn’t wait to get my hands on a copy, which reportedly was full of dish about everybody in New York City, and when I did, carried it
B00LQMDZPI|Inside the O'Briens: A Novel|Kindle Edition|[  Literature & Fiction]|Lisa Genova|https://m.media-amazon.com/images/I/51yaV6AkQoL.jpg|"[Unknown, '“Genova’s book will move readers as well as demystify a condition sometimes called ‘the cruelest disease known to man.’” (Publishers Weekly)“Genova’s book will move readers as well as demystify a condition sometimes called ‘the cruelest disease known to man.’” (Publishers Weekly)""Sympathetic, absorbing, multifaceted characters compel the reader\'s compassion. While Genova\'s background in neuroscience allows her to portray medical issues accurately, the heart of the O\'Briens\' story "
B01KQRGUVE|Beauty and the Beast: An Adult Fairytale Romance (Once Upon a Spell Book 1)|Kindle Edition|[  Literature & Fiction]|Vivienne Savage|https://m.media-amazon.com/images/I/51LUqMNDM8L.jpg|[]
B00KUQIU7O|Uprooted|Kindle Edition|[  Teen & Young Adult]|Naomi Novik|https://m.media-amazon.com/images/I/61Kt2usFRqL.jpg|[Review, “, Uprooted, 'has leapt forward to claim the title of Best Book I’ve Read Yet This Year. . . . Moving, heartbreaking, and thoroughly satisfying,', Uprooted, 'is the fantasy novel I feel I’ve been waiting a lifetime for. Clear your schedule before picking it up, because you won’t want to put it down.”', —NPR, '“A very enjoyable fantasy with the air of a modern classic . . . Naomi Novik skillfully takes the fairy-tale-turned-bildungsroman structure of her premise . . . and builds enough f
B07GTPV9C9|Her Cherry (Objects of Attraction Book 2)|Kindle Edition|[  Literature & Fiction]|Penelope Bloom|https://m.media-amazon.com/images/I/31xusWau6zL.jpg|[About the Author, 'Penelope Bloom, an Amazon Bestselling author, loves to write stories about sinfully tempting bad boys and the women they crave. Her stories are always steamy, action-packed, full of twists and turns, and guaranteed to leave you breathless. She stepped away from her job as a high school teacher to pursue her dream of writing to show her daughters that nothing is impossible. Penelope enjoys connecting with readers on Facebook, too. You can find her at https://www.facebook.com/P
B0101EUY1O|Dark Stranger The Dream (The Children Of The Gods Paranormal Romance Book 1)|Kindle Edition|[  'Mystery, Thriller & Suspense']|I.T. Lucas|https://m.media-amazon.com/images/I/41WkeLxU17L.jpg|"[Review, '""I.T. Lucas\'s talent for the written word certainly deserves its own unambiguous round of applause. If not for the aforementioned, then certainly for the accolade due to a read engrained with a flawless buildup and execution of developments."" - OnlineBookClub.org', '""I.T. Lucas\'s talent for the written word certainly deserves its own unambiguous round of applause. If not for the aforementioned, then certainly for the accolade due to a read engrained with a flawless buildup and execut"
B00FG6AF4Y|The Memory Child|Kindle Edition|[  Literature & Fiction]|Steena Holmes|https://m.media-amazon.com/images/I/41KZ2bCPxNL.jpg|"[Review, '""Reminiscent of The Twilight Zone, this novel has a feeling that will unsettle readers from the first page."" —Kirkus“In', The Memory Child, ', Steena Holmes explores motherhood, love, and the notion of who we really are, all of which adds up to a complex, character-driven story that packs a great punch.” —Allison Winn Scotch,', New York Times, bestselling author of, Time of My Life, and, The Theory of Opposites, “Poignant and richly drawn..., The Memory Child, 'is an unusual spin on lo"
B013CVOJEG|January: Calendar Girl Book 1|Kindle Edition|[  Literature & Fiction]|Audrey Carlan|https://m.media-amazon.com/images/I/51koM1jl5sL.jpg|"[Review, '""Sinfully deliciousfrom start to finish! Sexy, smart, and so unique! I was completely immersed inMia\'s journey""', '~Katy Evans, New York Times Bestselling Author', '""A sexy, fast-paced, and downright addictive read. I devoured every word of Mia\'s journey.""', '~Meghan March, USA Today Bestselling Author', '""This was a KILLER start to Ms. Carlan\'s monthly series!""', ~Give Me Books, '""Damn, Audrey did it again! Made me smile, made me laugh & made me cry with her beautiful words! I am i"
B002Q7H7JC|John Dies at the End|Kindle Edition|[  Literature & Fiction]|Jason Pargin|https://m.media-amazon.com/images/I/5114Lyi4+xL.jpg|"[About the Author, 'DAVID WONG is the pseudonym of Jason Pargin, New York Times bestselling author of the John Dies at the End series as well as the award-winning Futuristic Violence and Fancy Suits. His essays at Cracked.com have been read by tens of millions of people around the world. ZOEY PUNCHES THE FUTURE IN THE DICK: A Novel, the second book in the Zoey Ashe series, arrives in October of 2020.', Review, Praise for, John Dies at the End, ':', '""', John Dies at the End, '...[is] a case of t"
B00728DYG0|Harry Potter and the Chamber of Secrets (Harry Potter, Book 2)|Kindle Edition|[  'Children\'s eBooks']|J.K. Rowling||[]
B005HISY0I|South of Bixby Bridge|Kindle Edition|[  Literature & Fiction]|Ryan Winfield|https://m.media-amazon.com/images/I/51ZPYazvP6L.jpg|[Review, 'South of Bixby Bridge by Ryan WinfieldI have to say that I became a bit addicted to this roller-coaster ride of addiction and temptation because it\'s not the predictable narrative of an addict who hits rock bottom. Five Stars ★★★★★  --Tari Gaffney for Ask Miss A', From the Author, 'I\'ve been asked why I write. I write because I remember.I remember waking up to snow. Great buckets of it poured from the gray skies and blanketing everything in quiet white. I remember racing to dress, st
B01EF02ZUS|The Marriage Lie: A bestselling psychological thriller|Kindle Edition|[  Literature & Fiction]|Kimberly Belle|https://m.media-amazon.com/images/I/41u91C8WwwS.jpg|"[Review, '""The suspense builds rapidly from there as Iris pulls back Will\'s layers of deception and solves the mystery of what the circumstances of his death meant for their marriage. A compelling adventure.""', -Kirkus Reviews, '""...numerous skillfully executed twists will force readers to constantly shift their allegiances from character to character, never entirely sure who to trust or what\'s really going on. A surprising and fast-paced read.""', '-Publisher\'s Weekly', '""With plot twists aro"
